year,month,gear,ocean,lon,lat,tonnes
2001,6,LL,Atlantic,15,-35,0
2001,6,LL,Indian,20,-40,492
2001,6,LL,Indian,20,-35,0
2001,6,LL,Indian,25,-45,6
2001,6,LL,Indian,25,-40,198
2001,6,LL,Indian,25,-35,24
2001,6,LL,Indian,30,-40,68
2001,6,LL,Indian,30,-35,1
2001,6,LL,Indian,35,-40,7
2001,6,LL,Indian,35,-35,7
2001,6,LL,Indian,40,-40,40
2001,6,LL,Indian,40,-35,1
2001,6,LL,Indian,45,-40,27
2001,6,LL,Indian,45,-35,2
2001,6,LL,Indian,50,-40,1
2001,6,LL,Indian,55,-30,1
2001,6,LL,Indian,55,-10,1
2001,6,LL,Indian,60,-30,8
2001,6,LL,Indian,65,-35,5
2001,6,LL,Indian,65,-30,56
2001,6,LL,Indian,70,-30,38
2001,6,LL,Indian,75,-30,14
2001,6,LL,Indian,75,-25,1
2001,6,LL,Indian,80,-30,8
2001,6,LL,Indian,85,-30,4
2001,6,LL,Indian,95,-30,2
2001,6,LL,Indian,100,-30,11
2001,6,LL,Indian,110,-30,0
2001,6,LL,Indian,115,-35,0
2001,6,LL,Indian,120,-30,0
2001,6,LL,Indian,130,-40,0
2001,6,LL,Indian,135,-40,1
2001,6,LL,Indian,135,-35,2
2001,6,LL,Pacific,-180,-35,0
2001,6,LL,Pacific,-175,-35,0
2001,6,LL,Pacific,150,-40,331
2001,6,LL,Pacific,150,-35,52
2001,6,LL,Pacific,150,-30,0
2001,6,LL,Pacific,155,-40,131
2001,6,LL,Pacific,155,-35,219
2001,6,LL,Pacific,160,-40,1
2001,6,LL,Pacific,160,-35,2
2001,6,LL,Pacific,165,-40,129
2001,6,LL,Pacific,165,-35,1
2001,6,LL,Pacific,170,-30,1
2001,6,LL,Pacific,175,-40,4
2001,6,LL,Pacific,175,-35,82
2001,6,LL,Pacific,175,-30,0
2001,7,LL,Atlantic,-5,-40,4
2001,7,LL,Atlantic,5,-30,0
2001,7,LL,Atlantic,10,-40,2
2001,7,LL,Atlantic,15,-40,18
2001,7,LL,Indian,NA,NA,3
2001,7,LL,Indian,20,-40,245
2001,7,LL,Indian,20,-35,78
2001,7,LL,Indian,25,-40,207
2001,7,LL,Indian,25,-35,200
2001,7,LL,Indian,30,-40,218
2001,7,LL,Indian,30,-35,94
2001,7,LL,Indian,30,-30,0
2001,7,LL,Indian,30,-25,36
2001,7,LL,Indian,35,-40,9
2001,7,LL,Indian,35,-35,51
2001,7,LL,Indian,35,-25,14
2001,7,LL,Indian,40,-40,22
2001,7,LL,Indian,40,-35,25
2001,7,LL,Indian,40,-25,8
2001,7,LL,Indian,45,-40,15
2001,7,LL,Indian,45,-35,24
2001,7,LL,Indian,50,-40,35
2001,7,LL,Indian,50,-35,4
2001,7,LL,Indian,55,-30,1
2001,7,LL,Indian,60,-35,1
2001,7,LL,Indian,60,-30,19
2001,7,LL,Indian,65,-35,44
2001,7,LL,Indian,65,-30,34
2001,7,LL,Indian,70,-30,76
2001,7,LL,Indian,75,-35,3
2001,7,LL,Indian,75,-30,177
2001,7,LL,Indian,80,-35,1
2001,7,LL,Indian,80,-30,85
2001,7,LL,Indian,85,-30,5
2001,7,LL,Indian,90,-35,30
2001,7,LL,Indian,90,-30,29
2001,7,LL,Indian,95,-40,4
2001,7,LL,Indian,95,-35,8
2001,7,LL,Indian,95,-30,28
2001,7,LL,Indian,100,-35,1
2001,7,LL,Indian,100,-30,0
2001,7,LL,Indian,110,-30,1
2001,7,LL,Indian,130,-35,1
2001,7,LL,Indian,135,-40,7
2001,7,LL,Pacific,150,-40,45
2001,7,LL,Pacific,150,-35,141
2001,7,LL,Pacific,150,-30,5
2001,7,LL,Pacific,155,-40,33
2001,7,LL,Pacific,155,-35,175
2001,7,LL,Pacific,160,-35,3
2001,7,LL,Pacific,165,-40,0
2001,7,LL,Pacific,165,-35,0
2001,7,LL,Pacific,170,-30,2
2001,7,LL,Pacific,175,-35,0
2001,7,LL,Pacific,175,-30,1
2001,8,LL,Atlantic,15,-35,1
2001,8,LL,Indian,NA,NA,6
2001,8,LL,Indian,20,-35,8
2001,8,LL,Indian,25,-40,2
2001,8,LL,Indian,25,-35,18
2001,8,LL,Indian,30,-40,9
2001,8,LL,Indian,30,-35,19
2001,8,LL,Indian,35,-35,6
2001,8,LL,Indian,35,-25,88
2001,8,LL,Indian,40,-35,4
2001,8,LL,Indian,40,-30,5
2001,8,LL,Indian,40,-25,11
2001,8,LL,Indian,45,-35,1
2001,8,LL,Indian,45,-30,1
2001,8,LL,Indian,45,-25,3
2001,8,LL,Indian,50,-40,2
2001,8,LL,Indian,50,-25,2
2001,8,LL,Indian,55,-25,0
2001,8,LL,Indian,60,-35,3
2001,8,LL,Indian,60,-30,8
2001,8,LL,Indian,60,-25,16
2001,8,LL,Indian,65,-35,3
2001,8,LL,Indian,65,-30,23
2001,8,LL,Indian,70,-30,7
2001,8,LL,Indian,75,-35,4
2001,8,LL,Indian,75,-30,129
2001,8,LL,Indian,80,-30,63
2001,8,LL,Indian,85,-30,49
2001,8,LL,Indian,90,-35,31
2001,8,LL,Indian,90,-30,14
2001,8,LL,Indian,95,-40,2
2001,8,LL,Indian,95,-35,76
2001,8,LL,Indian,95,-30,2
2001,8,LL,Indian,110,-30,4
2001,8,LL,Indian,110,-25,0
2001,8,LL,Indian,115,-35,0
2001,8,LL,Indian,125,-40,0
2001,8,LL,Pacific,-85,-20,0
2001,8,LL,Pacific,150,-35,1
2001,8,LL,Pacific,150,-30,3
2001,8,LL,Pacific,155,-35,4
2001,8,LL,Pacific,160,-25,0
2001,8,LL,Pacific,170,-30,0
2001,8,LL,Pacific,175,-35,1
2001,8,LL,Pacific,175,-25,0
2001,9,LL,Indian,NA,NA,85
2001,9,LL,Indian,30,-25,9
2001,9,LL,Indian,35,-35,8
2001,9,LL,Indian,35,-25,101
2001,9,LL,Indian,40,-35,15
2001,9,LL,Indian,40,-25,2
2001,9,LL,Indian,55,-35,0
2001,9,LL,Indian,60,-25,2
2001,9,LL,Indian,65,-30,12
2001,9,LL,Indian,70,-30,10
2001,9,LL,Indian,70,-25,1
2001,9,LL,Indian,75,-30,6
2001,9,LL,Indian,75,-25,1
2001,9,LL,Indian,80,-30,19
2001,9,LL,Indian,90,-35,1
2001,9,LL,Indian,95,-40,39
2001,9,LL,Indian,95,-35,199
2001,9,LL,Indian,95,-30,2
2001,9,LL,Indian,100,-40,30
2001,9,LL,Indian,100,-35,122
2001,9,LL,Indian,100,-30,0
2001,9,LL,Indian,100,-25,0
2001,9,LL,Indian,105,-40,67
2001,9,LL,Indian,105,-35,56
2001,9,LL,Indian,105,-30,0
2001,9,LL,Indian,110,-40,19
2001,9,LL,Indian,110,-35,5
2001,9,LL,Indian,110,-30,0
2001,9,LL,Indian,115,-40,40
2001,9,LL,Indian,115,-35,6
2001,9,LL,Indian,120,-40,16
2001,9,LL,Indian,120,-35,1
2001,9,LL,Pacific,150,-35,0
2001,9,LL,Pacific,170,-30,1
2001,9,LL,Pacific,175,-30,0
2001,10,LL,Atlantic,0,-20,0
2001,10,LL,Indian,NA,NA,349
2001,10,LL,Indian,30,-35,18
2001,10,LL,Indian,30,-30,1
2001,10,LL,Indian,35,-35,3
2001,10,LL,Indian,35,-25,45
2001,10,LL,Indian,40,-35,2
2001,10,LL,Indian,55,-35,0
2001,10,LL,Indian,60,-35,1
2001,10,LL,Indian,80,-35,2
2001,10,LL,Indian,80,-30,37
2001,10,LL,Indian,90,-25,3
2001,10,LL,Indian,95,-40,102
2001,10,LL,Indian,95,-35,133
2001,10,LL,Indian,95,-30,1
2001,10,LL,Indian,100,-40,79
2001,10,LL,Indian,100,-35,71
2001,10,LL,Indian,105,-40,39
2001,10,LL,Indian,105,-35,24
2001,10,LL,Indian,105,-25,0
2001,10,LL,Indian,105,-20,0
2001,10,LL,Indian,110,-40,13
2001,10,LL,Indian,110,-35,8
2001,10,LL,Indian,110,-30,0
2001,10,LL,Indian,115,-40,14
2001,10,LL,Indian,115,-35,10
2001,10,LL,Indian,115,-15,0
2001,10,LL,Indian,120,-40,18
2001,10,LL,Indian,120,-35,1
2001,10,LL,Pacific,-180,-30,0
2001,10,LL,Pacific,150,-35,1
2001,10,LL,Pacific,170,-30,1
2001,10,LL,Pacific,175,-35,0
2001,10,LL,Pacific,175,-30,3
2001,11,LL,Indian,NA,NA,294
2001,11,LL,Indian,25,-40,0
2001,11,LL,Indian,30,-35,0
2001,11,LL,Indian,35,-40,0
2001,11,LL,Indian,35,-35,1
2001,11,LL,Indian,40,-40,0
2001,11,LL,Indian,55,-35,0
2001,11,LL,Indian,60,-30,1
2001,11,LL,Indian,80,-25,1
2001,11,LL,Indian,85,-25,2
2001,11,LL,Indian,90,-40,7
2001,11,LL,Indian,90,-35,0
2001,11,LL,Indian,95,-40,164
2001,11,LL,Indian,95,-35,58
2001,11,LL,Indian,95,-30,1
2001,11,LL,Indian,100,-40,73
2001,11,LL,Indian,100,-35,29
2001,11,LL,Indian,100,-30,3
2001,11,LL,Indian,105,-40,23
2001,11,LL,Indian,105,-35,25
2001,11,LL,Indian,105,-30,0
2001,11,LL,Indian,105,-25,1
2001,11,LL,Indian,105,-20,0
2001,11,LL,Indian,110,-40,5
2001,11,LL,Indian,110,-35,2
2001,11,LL,Indian,110,-30,2
2001,11,LL,Indian,115,-40,9
2001,11,LL,Indian,115,-35,4
2001,11,LL,Indian,120,-40,1
2001,11,LL,Indian,120,-35,0
2001,11,LL,Pacific,150,-35,0
2001,11,LL,Pacific,170,-30,0
2001,11,LL,Pacific,175,-35,0
2001,11,LL,Pacific,175,-30,0
2001,12,LL,Indian,NA,NA,375
2001,12,LL,Indian,35,-40,0
2001,12,LL,Indian,40,-40,3
2001,12,LL,Indian,60,-30,1
2001,12,LL,Indian,80,-25,1
2001,12,LL,Indian,90,-40,2
2001,12,LL,Indian,90,-25,0
2001,12,LL,Indian,95,-40,27
2001,12,LL,Indian,100,-40,7
2001,12,LL,Indian,100,-30,0
2001,12,LL,Indian,105,-30,0
2001,12,LL,Indian,105,-25,0
2001,12,LL,Indian,110,-35,0
2001,12,LL,Indian,110,-30,0
2001,12,LL,Indian,110,-15,0
2001,12,LL,Indian,115,-15,1
2001,12,LL,Pacific,175,-35,0
2001,12,LL,Pacific,175,-30,0
2001,12,PS,Indian,130,-30,681
2002,NA,BB,Indian,NA,NA,1
2002,NA,LL,Indian,NA,NA,306
2002,NA,LL,Pacific,NA,NA,2
2002,1,LL,Indian,NA,NA,408
2002,1,LL,Indian,20,-40,0
2002,1,LL,Indian,30,-40,0
2002,1,LL,Indian,30,-35,0
2002,1,LL,Indian,110,-35,1
2002,1,LL,Indian,110,-10,0
2002,1,LL,Indian,115,-15,0
2002,1,LL,Pacific,-115,-10,0
2002,1,LL,Pacific,175,-35,0
2002,1,PS,Indian,130,-30,"2,094"
2002,1,TROL,Pacific,NA,NA,0
2002,2,LL,Indian,NA,NA,575
2002,2,LL,Indian,40,-40,1
2002,2,LL,Indian,95,-35,9
2002,2,LL,Indian,110,-35,0
2002,2,LL,Indian,110,-30,1
2002,2,LL,Indian,110,-10,0
2002,2,LL,Pacific,165,-40,2
2002,2,LL,Pacific,175,-35,1
2002,2,PS,Indian,130,-30,"2,016"
2002,2,TROL,Pacific,NA,NA,0
2002,3,LL,Atlantic,5,-35,1
2002,3,LL,Atlantic,10,-35,3
2002,3,LL,Atlantic,15,-35,2
2002,3,LL,Indian,NA,NA,229
2002,3,LL,Indian,20,-40,2
2002,3,LL,Indian,30,-40,10
2002,3,LL,Indian,35,-40,59
2002,3,LL,Indian,40,-40,30
2002,3,LL,Indian,45,-40,15
2002,3,LL,Indian,45,0,0
2002,3,LL,Indian,85,-25,7
2002,3,LL,Indian,95,-35,7
2002,3,LL,Indian,100,-35,1
2002,3,LL,Indian,105,-35,0
2002,3,LL,Indian,110,-30,0
2002,3,LL,Pacific,155,-25,0
2002,3,LL,Pacific,165,-40,0
2002,3,LL,Pacific,170,-45,2
2002,3,LL,Pacific,175,-40,0
2002,3,PS,Indian,130,-30,331
2002,4,BB,Indian,NA,NA,0
2002,4,LL,Atlantic,10,-40,0
2002,4,LL,Atlantic,15,-45,1
2002,4,LL,Atlantic,15,-40,7
2002,4,LL,Indian,NA,NA,87
2002,4,LL,Indian,20,-40,3
2002,4,LL,Indian,35,-40,46
2002,4,LL,Indian,40,-40,58
2002,4,LL,Indian,45,-40,21
2002,4,LL,Indian,85,-25,2
2002,4,LL,Indian,90,-35,0
2002,4,LL,Indian,95,-35,1
2002,4,LL,Indian,100,-30,0
2002,4,LL,Indian,105,-30,0
2002,4,LL,Indian,125,-40,1
2002,4,LL,Indian,130,-40,1
2002,4,LL,Indian,130,-35,4
2002,4,LL,Pacific,NA,NA,1
2002,4,LL,Pacific,150,-45,1
2002,4,LL,Pacific,150,-40,221
2002,4,LL,Pacific,155,-40,18
2002,4,LL,Pacific,165,-45,31
2002,4,LL,Pacific,165,-40,6
2002,4,LL,Pacific,170,-40,2
2002,4,LL,Pacific,170,-35,0
2002,4,LL,Pacific,175,-40,10
2002,4,LL,Pacific,175,-35,5
2002,4,TROL,Pacific,NA,NA,0
2002,5,LL,Atlantic,-5,-35,1
2002,5,LL,Atlantic,0,-45,0
2002,5,LL,Atlantic,0,-40,201
2002,5,LL,Atlantic,0,-35,0
2002,5,LL,Atlantic,5,-40,100
2002,5,LL,Atlantic,5,-35,3
2002,5,LL,Atlantic,10,-45,0
2002,5,LL,Atlantic,10,-40,58
2002,5,LL,Atlantic,15,-45,5
2002,5,LL,Atlantic,15,-40,143
2002,5,LL,Indian,NA,NA,24
2002,5,LL,Indian,20,-45,9
2002,5,LL,Indian,20,-40,105
2002,5,LL,Indian,25,-45,1
2002,5,LL,Indian,25,-40,55
2002,5,LL,Indian,30,-40,9
2002,5,LL,Indian,35,-40,11
2002,5,LL,Indian,40,-40,84
2002,5,LL,Indian,45,-40,483
2002,5,LL,Indian,50,-40,237
2002,5,LL,Indian,55,-40,63
2002,5,LL,Indian,80,-30,2
2002,5,LL,Indian,85,-30,13
2002,5,LL,Indian,90,-30,0
2002,5,LL,Indian,95,-30,0
2002,5,LL,Indian,115,-35,0
2002,5,LL,Indian,125,-45,4
2002,5,LL,Indian,125,-40,4
2002,5,LL,Indian,125,-35,0
2002,5,LL,Indian,130,-35,5
2002,5,LL,Pacific,NA,NA,1
2002,5,LL,Pacific,-180,-35,0
2002,5,LL,Pacific,-175,-35,0
2002,5,LL,Pacific,-170,-45,0
2002,5,LL,Pacific,-170,-40,0
2002,5,LL,Pacific,150,-45,0
2002,5,LL,Pacific,150,-40,520
2002,5,LL,Pacific,150,-35,20
2002,5,LL,Pacific,155,-40,29
2002,5,LL,Pacific,155,-35,6
2002,5,LL,Pacific,165,-45,73
2002,5,LL,Pacific,165,-40,75
2002,5,LL,Pacific,170,-35,1
2002,5,LL,Pacific,175,-40,36
2002,5,LL,Pacific,175,-35,39
2002,5,LL,Pacific,175,-30,0
2002,6,LL,Atlantic,-40,-35,0
2002,6,LL,Atlantic,-5,-40,33
2002,6,LL,Atlantic,0,-40,80
2002,6,LL,Atlantic,0,-35,1
2002,6,LL,Atlantic,5,-40,225
2002,6,LL,Atlantic,5,-30,3
2002,6,LL,Atlantic,10,-40,53
2002,6,LL,Atlantic,15,-40,49
2002,6,LL,Indian,NA,NA,10
2002,6,LL,Indian,20,-40,538
2002,6,LL,Indian,25,-40,403
2002,6,LL,Indian,25,-35,32
2002,6,LL,Indian,30,-40,28
2002,6,LL,Indian,30,-35,2
2002,6,LL,Indian,35,-40,19
2002,6,LL,Indian,35,-35,1
2002,6,LL,Indian,40,-40,29
2002,6,LL,Indian,45,-40,130
2002,6,LL,Indian,45,-30,2
2002,6,LL,Indian,50,-40,41
2002,6,LL,Indian,60,-30,13
2002,6,LL,Indian,65,-30,50
2002,6,LL,Indian,70,-30,13
2002,6,LL,Indian,75,-30,71
2002,6,LL,Indian,80,-30,65
2002,6,LL,Indian,85,-30,58
2002,6,LL,Indian,85,-25,8
2002,6,LL,Indian,90,-30,3
2002,6,LL,Indian,95,-30,49
2002,6,LL,Indian,115,-35,0
2002,6,LL,Indian,125,-45,9
2002,6,LL,Pacific,NA,NA,1
2002,6,LL,Pacific,-180,-35,0
2002,6,LL,Pacific,-170,-40,2
2002,6,LL,Pacific,150,-40,257
2002,6,LL,Pacific,150,-35,244
2002,6,LL,Pacific,150,-30,1
2002,6,LL,Pacific,155,-40,17
2002,6,LL,Pacific,155,-35,163
2002,6,LL,Pacific,155,-30,1
2002,6,LL,Pacific,160,-40,0
2002,6,LL,Pacific,165,-40,104
2002,6,LL,Pacific,165,-35,3
2002,6,LL,Pacific,170,-35,1
2002,6,LL,Pacific,175,-40,2
2002,6,LL,Pacific,175,-35,82
2002,6,LL,Pacific,175,-30,0
2002,6,TROL,Pacific,NA,NA,0
2002,7,LL,Atlantic,-25,-40,3
2002,7,LL,Atlantic,-5,-40,6
2002,7,LL,Atlantic,0,-40,1
2002,7,LL,Atlantic,5,-40,22
2002,7,LL,Atlantic,10,-40,12
2002,7,LL,Atlantic,15,-40,10
2002,7,LL,Indian,NA,NA,0
2002,7,LL,Indian,20,-40,77
2002,7,LL,Indian,20,-35,5
2002,7,LL,Indian,25,-40,91
2002,7,LL,Indian,25,-35,112
2002,7,LL,Indian,30,-40,1
2002,7,LL,Indian,30,-35,3
2002,7,LL,Indian,35,-40,4
2002,7,LL,Indian,35,-30,8
2002,7,LL,Indian,35,-25,0
2002,7,LL,Indian,40,-40,6
2002,7,LL,Indian,45,-40,5
2002,7,LL,Indian,45,-30,0
2002,7,LL,Indian,45,-25,2
2002,7,LL,Indian,50,-30,13
2002,7,LL,Indian,65,-30,114
2002,7,LL,Indian,70,-30,71
2002,7,LL,Indian,70,-25,5
2002,7,LL,Indian,75,-30,135
2002,7,LL,Indian,75,-25,3
2002,7,LL,Indian,80,-30,78
2002,7,LL,Indian,80,-25,3
2002,7,LL,Indian,85,-30,28
2002,7,LL,Indian,85,-25,13
2002,7,LL,Indian,90,-40,0
2002,7,LL,Indian,90,-25,2
2002,7,LL,Indian,95,-40,1
2002,7,LL,Indian,95,-35,3
2002,7,LL,Indian,95,-30,12
2002,7,LL,Indian,95,-25,1
2002,7,LL,Indian,100,-40,1
2002,7,LL,Indian,105,-30,0
2002,7,LL,Indian,110,-30,0
2002,7,LL,Indian,115,-35,0
2002,7,LL,Indian,125,-45,1
2002,7,LL,Indian,125,-40,3
2002,7,LL,Indian,130,-40,0
2002,7,LL,Indian,135,-40,1
2002,7,LL,Pacific,NA,NA,10
2002,7,LL,Pacific,150,-40,1
2002,7,LL,Pacific,150,-35,56
2002,7,LL,Pacific,150,-30,6
2002,7,LL,Pacific,155,-40,6
2002,7,LL,Pacific,155,-35,499
2002,7,LL,Pacific,155,-30,28
2002,7,LL,Pacific,160,-35,5
2002,7,LL,Pacific,160,-30,2
2002,7,LL,Pacific,165,-40,0
2002,7,LL,Pacific,165,-30,0
2002,7,LL,Pacific,170,-30,1
2002,7,LL,Pacific,175,-30,0
2002,8,LL,Atlantic,-15,-30,1
2002,8,LL,Atlantic,5,-20,1
2002,8,LL,Indian,NA,NA,4
2002,8,LL,Indian,25,-35,3
2002,8,LL,Indian,30,-35,35
2002,8,LL,Indian,30,-30,3
2002,8,LL,Indian,35,-35,12
2002,8,LL,Indian,45,-25,1
2002,8,LL,Indian,50,-25,11
2002,8,LL,Indian,65,-30,4
2002,8,LL,Indian,70,-30,21
2002,8,LL,Indian,70,-25,1
2002,8,LL,Indian,75,-30,14
2002,8,LL,Indian,75,-25,0
2002,8,LL,Indian,80,-30,7
2002,8,LL,Indian,80,-25,2
2002,8,LL,Indian,85,-35,2
2002,8,LL,Indian,85,-30,19
2002,8,LL,Indian,85,-25,26
2002,8,LL,Indian,90,-35,1
2002,8,LL,Indian,90,-30,20
2002,8,LL,Indian,90,-25,85
2002,8,LL,Indian,95,-40,11
2002,8,LL,Indian,95,-35,12
2002,8,LL,Indian,95,-30,0
2002,8,LL,Indian,95,-25,13
2002,8,LL,Indian,100,-40,6
2002,8,LL,Indian,100,-35,19
2002,8,LL,Indian,100,-30,11
2002,8,LL,Indian,100,-25,10
2002,8,LL,Indian,105,-40,30
2002,8,LL,Indian,105,-35,11
2002,8,LL,Pacific,150,-35,3
2002,8,LL,Pacific,150,-30,4
2002,8,LL,Pacific,170,-30,1
2002,8,LL,Pacific,175,-35,0
2002,8,LL,Pacific,175,-30,0
2002,9,LL,Atlantic,5,-20,1
2002,9,LL,Indian,NA,NA,54
2002,9,LL,Indian,25,-35,0
2002,9,LL,Indian,30,-35,1
2002,9,LL,Indian,35,-35,7
2002,9,LL,Indian,40,-35,44
2002,9,LL,Indian,40,-25,1
2002,9,LL,Indian,45,-35,1
2002,9,LL,Indian,45,-30,4
2002,9,LL,Indian,60,-25,9
2002,9,LL,Indian,60,-20,11
2002,9,LL,Indian,65,-25,17
2002,9,LL,Indian,65,-20,14
2002,9,LL,Indian,85,-35,0
2002,9,LL,Indian,85,-30,7
2002,9,LL,Indian,85,-25,16
2002,9,LL,Indian,90,-40,3
2002,9,LL,Indian,90,-35,21
2002,9,LL,Indian,90,-30,1
2002,9,LL,Indian,90,-25,16
2002,9,LL,Indian,95,-40,50
2002,9,LL,Indian,95,-35,66
2002,9,LL,Indian,95,-30,7
2002,9,LL,Indian,100,-40,48
2002,9,LL,Indian,100,-35,114
2002,9,LL,Indian,100,-30,2
2002,9,LL,Indian,105,-40,14
2002,9,LL,Indian,105,-35,31
2002,9,LL,Indian,105,-30,8
2002,9,LL,Indian,105,-25,0
2002,9,LL,Indian,110,-40,3
2002,9,LL,Indian,110,-35,3
2002,9,LL,Indian,110,-30,1
2002,9,LL,Indian,110,-25,0
2002,9,LL,Indian,115,-40,1
2002,9,LL,Indian,115,-35,5
2002,9,LL,Pacific,150,-30,1
2002,9,LL,Pacific,170,-30,0
2002,9,LL,Pacific,175,-35,0
2002,9,LL,Pacific,175,-30,0
2002,10,LL,Indian,NA,NA,165
2002,10,LL,Indian,30,-35,0
2002,10,LL,Indian,35,-35,5
2002,10,LL,Indian,40,-35,4
2002,10,LL,Indian,45,-35,0
2002,10,LL,Indian,45,-30,1
2002,10,LL,Indian,85,-35,2
2002,10,LL,Indian,85,-25,1
2002,10,LL,Indian,90,-40,2
2002,10,LL,Indian,90,-35,4
2002,10,LL,Indian,90,-25,7
2002,10,LL,Indian,95,-40,9
2002,10,LL,Indian,95,-35,13
2002,10,LL,Indian,95,-30,3
2002,10,LL,Indian,95,-25,0
2002,10,LL,Indian,100,-40,3
2002,10,LL,Indian,100,-35,9
2002,10,LL,Indian,100,-30,6
2002,10,LL,Indian,105,-40,2
2002,10,LL,Indian,105,-35,5
2002,10,LL,Indian,105,-25,0
2002,10,LL,Indian,110,-40,7
2002,10,LL,Indian,110,-35,3
2002,10,LL,Indian,110,-30,0
2002,10,LL,Indian,115,-40,6
2002,10,LL,Indian,115,-35,12
2002,10,LL,Indian,120,-40,26
2002,10,LL,Indian,120,-35,29
2002,10,LL,Indian,125,-40,3
2002,10,LL,Indian,125,-35,0
2002,10,LL,Indian,145,-40,1
2002,10,LL,Pacific,-140,-10,0
2002,10,LL,Pacific,-120,-10,0
2002,10,LL,Pacific,155,-25,0
2002,10,LL,Pacific,170,-30,1
2002,10,LL,Pacific,175,-35,0
2002,10,LL,Pacific,175,-30,0
2002,11,LL,Indian,NA,NA,46
2002,11,LL,Indian,35,-35,1
2002,11,LL,Indian,40,-35,1
2002,11,LL,Indian,85,-35,0
2002,11,LL,Indian,85,-25,1
2002,11,LL,Indian,90,-40,0
2002,11,LL,Indian,90,-35,1
2002,11,LL,Indian,90,-30,4
2002,11,LL,Indian,90,-25,1
2002,11,LL,Indian,95,-40,2
2002,11,LL,Indian,95,-35,2
2002,11,LL,Indian,95,-30,1
2002,11,LL,Indian,95,-25,1
2002,11,LL,Indian,100,-40,1
2002,11,LL,Indian,100,-35,1
2002,11,LL,Indian,100,-30,2
2002,11,LL,Indian,100,-25,1
2002,11,LL,Indian,100,-10,0
2002,11,LL,Indian,105,-40,12
2002,11,LL,Indian,105,-35,3
2002,11,LL,Indian,105,-30,0
2002,11,LL,Indian,105,-25,1
2002,11,LL,Indian,110,-40,8
2002,11,LL,Indian,110,-35,2
2002,11,LL,Indian,115,-40,2
2002,11,LL,Indian,115,-35,3
2002,11,LL,Indian,120,-45,0
2002,11,LL,Indian,120,-40,9
2002,11,LL,Indian,120,-35,10
2002,11,LL,Indian,145,-40,2
2002,11,LL,Pacific,-135,-10,0
2002,11,LL,Pacific,-125,-10,0
2002,11,LL,Pacific,175,-35,1
2002,11,LL,Pacific,175,-30,0
2002,12,LL,Indian,NA,NA,97
2002,12,LL,Indian,35,-40,1
2002,12,LL,Indian,35,-35,6
2002,12,LL,Indian,40,-35,29
2002,12,LL,Indian,100,-10,5
2002,12,LL,Pacific,-130,-10,0
2002,12,LL,Pacific,175,-35,0
2002,12,PS,Indian,130,-30,243
2002,12,TROL,Indian,NA,NA,0
2003,NA,LL,Indian,NA,NA,64
2003,NA,LL,Pacific,NA,NA,8
2003,1,LL,Indian,NA,NA,134
2003,1,LL,Indian,40,-35,2
2003,1,LL,Indian,100,-10,5
2003,1,LL,Pacific,175,-35,0
2003,1,PS,Indian,130,-30,"2,446"
2003,1,TROL,Pacific,170,-35,0
2003,2,LL,Atlantic,10,-35,8
2003,2,LL,Atlantic,15,-35,1
2003,2,LL,Indian,NA,NA,138
2003,2,LL,Indian,20,-35,12
2003,2,LL,Indian,40,-35,2
2003,2,LL,Indian,110,-15,0
2003,2,LL,Indian,115,-15,0
2003,2,LL,Indian,130,-30,0
2003,2,LL,Pacific,170,-35,0
2003,2,PS,Indian,130,-30,"1,679"
2003,3,BB,Indian,NA,NA,0
2003,3,LL,Atlantic,10,-35,66
2003,3,LL,Atlantic,15,-35,1
2003,3,LL,Indian,NA,NA,78
2003,3,LL,Indian,35,-40,0
2003,3,LL,Indian,40,-40,14
2003,3,LL,Indian,110,-15,0
2003,3,LL,Pacific,-180,-40,0
2003,3,LL,Pacific,170,-45,0
2003,3,LL,Pacific,170,-30,0
2003,3,LL,Pacific,175,-40,0
2003,3,PS,Indian,130,-30,"1,007"
2003,3,TROL,Indian,NA,NA,2
2003,4,LL,Atlantic,10,-35,13
2003,4,LL,Indian,NA,NA,55
2003,4,LL,Indian,25,-40,2
2003,4,LL,Indian,30,-40,8
2003,4,LL,Indian,35,-40,0
2003,4,LL,Indian,40,-40,33
2003,4,LL,Indian,85,-35,1
2003,4,LL,Indian,90,-35,13
2003,4,LL,Indian,125,-40,0
2003,4,LL,Indian,130,-45,0
2003,4,LL,Indian,130,-40,1
2003,4,LL,Indian,135,-45,0
2003,4,LL,Pacific,NA,NA,2
2003,4,LL,Pacific,150,-40,168
2003,4,LL,Pacific,150,-35,0
2003,4,LL,Pacific,155,-40,1
2003,4,LL,Pacific,155,-35,0
2003,4,LL,Pacific,160,-40,2
2003,4,LL,Pacific,160,-35,3
2003,4,LL,Pacific,165,-45,47
2003,4,LL,Pacific,170,-35,0
2003,4,LL,Pacific,170,-30,0
2003,4,LL,Pacific,175,-40,6
2003,4,LL,Pacific,175,-35,3
2003,4,TROL,Indian,NA,NA,0
2003,5,LL,Atlantic,-10,-40,0
2003,5,LL,Atlantic,-10,-35,0
2003,5,LL,Atlantic,-5,-40,2
2003,5,LL,Atlantic,0,-40,91
2003,5,LL,Atlantic,5,-40,220
2003,5,LL,Atlantic,10,-40,407
2003,5,LL,Atlantic,15,-40,124
2003,5,LL,Indian,NA,NA,14
2003,5,LL,Indian,20,-40,29
2003,5,LL,Indian,25,-40,21
